Carreira,Nome da Microzona,Sentido,N.º Ordem,Código Paragem,Paragens  - Nome,Localização,Destino
728,Parque Nações Sul,D,13,02412,Passeio Adamastor,Al. Oceanos,Cais Sodré
728,Parque Nações Sul,D,14,02409,Parque Nações Sul,Al. Oceanos,Cais Sodré
728,Parque Nações Sul,D,15,02307,Gás Portugal,Av. Marechal Gomes Costa,Cais Sodré
728,Matinha,D,16,02201,Fábrica Gás,Av. Cintura Porto Lisboa,Cais Sodré
728,Matinha,D,17,02203,Matinha,Av. Cintura Porto Lisboa,Cais Sodré
728,Poço do Bispo,D,18,12503,Doca Poço Bispo,R. Mar,Cais Sodré
728,Poço do Bispo,D,19,12512,Poço Bispo,Pç. David Leandro Silva,Cais Sodré
728,Poço do Bispo,D,20,12510,Palácio Mitra,R. Açúcar,Cais Sodré
728,Poço do Bispo,D,21,12508,R. Açúcar,R. Açúcar,Cais Sodré
728,Poço do Bispo,D,22,12506,Beato,R. Açúcar,Cais Sodré
728,Xabregas,D,23,08308,Al. Beato,R. Grilo,Cais Sodré
728,Xabregas,D,24,08306,Cç. Grilo,R. Grilo,Cais Sodré
728,Xabregas,D,25,08304,Xabregas,R. Xabregas,Cais Sodré
728,Xabregas,D,26,08310,Xabregas - R. Manutenção,Av. Infante D. Henrique,Cais Sodré
728,Xabregas,D,27,09810,Av. Inf. D. Henrique (Ponte Xabregas),Av. Infante D. Henrique,Cais Sodré
728,Av. Afonso III,D,28,09812,Av. Inf. D. Henrique (Tipografia),Av. Infante D. Henrique,Cais Sodré
728,Sta. Apolónia,D,29,02128,Estação Sta. Apolónia (Mercadorias),Av. Infante D. Henrique,Cais Sodré
728,Sta. Apolónia,D,30,02114,Estação Sta. Apolónia,Av. Infante D. Henrique,Cais Sodré
728,Alfândega,D,31,08204,Casa Conto,Av. Infante D. Henrique,Cais Sodré
728,Alfândega,D,32,08202,Alfândega,Av. Infante D. Henrique,Cais Sodré
728,T. Paço,D,33,04502,Sul e Sueste,R. Alfândega,Cais Sodré
728,T. Paço,D,34,05504,Pç. Comércio,R. Arsenal,Cais Sodré
728,Cais do Sodré,D,35,03820,Corpo Santo,R. Arsenal,Cais Sodré
728,Cais do Sodré,D,36,03811,Cais Sodré,Cais Sodré,Cais Sodré
729,Bº Padre Cruz,A,1,14107,B.º Padre Cruz,Lg. Igreja,Algés
729,Bº Padre Cruz,A,2,14105,R. Rio Tejo,R. Rio Tejo,Algés
729,Bº Padre Cruz,A,3,14103,Serra Luz,Estrada Circunvalação,Algés
729,Bº Padre Cruz,A,4,14101,Estr. Militar (Escorpiões),Estrada Circunvalação,Algés
729,Bº Padre Cruz,A,5,14111,Mal Penteada,Estrada Circunvalação,Algés
729,Pontinha,A,6,13909,Pontinha,R. St. André,Algés
729,Pontinha,A,7,13911,Pontinha (Metro),Interface Pontinha,Algés
729,Carnide,A,8,12813,Estação Pontinha,Estrada Correia,Algés
729,Carnide,A,9,12821,Carnide (Metro),Av. Marechal Teixeira Rebelo,Algés
729,Colégio Militar,A,10,10823,Colégio Militar (Metro),Interface Colégio Militar,Algés
729,Calhariz Benfica,A,11,10804,Calhariz,Av. Colégio Militar,Algés
729,Calhariz Benfica,A,12,10802,Esc. Pedro Santarém,Estrada Benfica,Algés
729,Igreja Benfica,A,13,10906,Estr. Benfica / Av. Gomes Pereira,Estrada Benfica,Algés
729,Igreja Benfica,A,14,10904,Igreja Benfica,Estrada Benfica,Algés
729,Igreja Benfica,A,15,10921,Benfica - Av. Grão Vasco,Av. Grão Vasco,Algés
729,Igreja Benfica,A,16,10919,R. Garridas,Al. Padre Álvaro Proença,Algés
729,Estação Benfica,A,17,02807,R. Parque,R. Garridas,Algés
729,Estação Benfica,A,18,02805,Estação Benfica,R. Venezuela,Algés
729,Estação Benfica,A,19,02810,B.º Calhariz Benfica,Estrada Calhariz de Benfica,Algés
729,Pina Manique,A,20,08838,Estádio Pina Manique,Estrada Monsanto,Algés
729,Monsanto,A,21,08702,Cruz Oliveiras,Cruz Oliveiras,Algés
729,Montes Claros,A,22,21301,Alto Moinhos,Estrada Penedo,Algés
729,Montes Claros,A,23,21303,Montes Claros,Estrada Penedo,Algés
729,Ajuda,A,24,12927,Av. Universidade Técnica (UTL),Av. Universidade Técnica,Algés
729,Ajuda,A,25,12928,Pólo Universitário Ajuda (ISCSP),Av. Universidade Técnica,Algés
729,Ajuda,A,26,10315,Pólo Universitário Ajuda,Av. Universidade Técnica,Algés
729,Ajuda,A,27,12907,Estr. Marcos,Estrada Penedo,Algés
729,Ajuda,A,28,12903,B.º Ajuda (Escola),R. Marcos,Algés
729,Calçada da Ajuda,A,29,12901,Ajuda,R. Marcos,Algés
729,Calçada da Ajuda,A,30,10301,Cç. Ajuda (GNR),Cç. Ajuda,Algés
729,Calçada da Ajuda,A,31,13307,R. Bica Marquês,Cç. Ajuda,Algés
729,Altinho,A,32,04106,Cç. Ajuda / R. Gen. João Almeida,Cç. Ajuda,Algés
729,Altinho,A,33,04103,Belém - Cç. Ajuda,Cç. Ajuda,Algés
729,Belém,A,34,09610,Mosteiro Jerónimos,Pç. Império,Algés
729,Belém,A,35,13210,Centro Cultural Belém,R. Bartolomeu Dias,Algés
729,Pedrouços,A,36,13206,Lg. Princesa,R. Bartolomeu Dias,Algés
729,Pedrouços,A,37,13204,Pedrouços,R. Pedrouços,Algés
729,Algés,A,38,04208,R. Damião Góis,R. Pedrouços,Algés
729,Algés,A,39,04211,Algés,Interface Algés (P. D. Manuel I),Algés
729,Algés,D,1,04211,Algés,Interface Algés (P. D. Manuel I),B.º Padre Cruz
729,Algés,D,2,04209,R. Damião Góis,R. Pedrouços,B.º Padre Cruz
729,Pedrouços,D,3,13203,Pedrouços,R. Pedrouços,B.º Padre Cruz
729,Pedrouços,D,4,13205,Lg. Princesa,R. Pedrouços,B.º Padre Cruz
729,Belém,D,5,13209,Centro Cultural Belém,R. Bartolomeu Dias,B.º Padre Cruz
729,Belém,D,6,09603,Mosteiro Jerónimos,R. Belém,B.º Padre Cruz
729,Altinho,D,7,04109,Belém,Pç. Afonso Albuquerque,B.º Padre Cruz
729,Altinho,D,8,04104,Belém - Cç. Ajuda,Cç. Ajuda,B.º Padre Cruz
729,Altinho,D,9,04105,Cç. Ajuda / R. Gen. João Almeida,Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,10,13311,Cç. Ajuda / Tv. Boa Hora,Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,11,13308,R. Bica Marquês,Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,12,10302,Cç. Ajuda (GNR),Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,13,12902,Ajuda,R. Marcos,B.º Padre Cruz
729,Ajuda,D,14,12904,B.º Ajuda (Escola),R. Marcos,B.º Padre Cruz
729,Ajuda,D,15,12923,B.º 2 Maio,R. Prof. Cid. Santos,B.º Padre Cruz
729,Ajuda,D,16,12928,Pólo Universitário Ajuda (ISCSP),Av. Universidade Técnica,B.º Padre Cruz
729,Ajuda,D,17,10315,Pólo Universitário Ajuda,Av. Universidade Técnica,B.º Padre Cruz
729,Montes Claros,D,18,21304,Montes Claros,Estrada Penedo,B.º Padre Cruz
729,Montes Claros,D,19,21302,Alto Moinhos,Estrada Penedo,B.º Padre Cruz
729,Monsanto,D,20,08713,Cruz Oliveiras,Cruz Oliveiras,B.º Padre Cruz
729,Pina Manique,D,21,08837,Estádio Pina Manique,Estrada Monsanto,B.º Padre Cruz
729,Estação Benfica,D,22,02809,B.º Calhariz Benfica,Estrada Calhariz de Benfica,B.º Padre Cruz
729,Calhariz Benfica,D,23,10831,R. Carolina Michaelis Vasconcelos,R. Manuel Correia Gomes,B.º Padre Cruz
729,Estação Benfica,D,24,02806,Estação Benfica,R. Venezuela,B.º Padre Cruz
729,Estação Benfica,D,25,02808,R. Parque,R. Garridas,B.º Padre Cruz
729,Igreja Benfica,D,26,10918,R. Garridas,Al. Padre Álvaro Proença,B.º Padre Cruz
729,Igreja Benfica,D,27,10920,Benfica - Av. Grão Vasco,Av. Grão Vasco,B.º Padre Cruz
729,Igreja Benfica,D,28,10903,Igreja Benfica,Estrada Benfica,B.º Padre Cruz
729,Igreja Benfica,D,29,10905,Estr. Benfica / Av. Gomes Pereira,Estrada Benfica,B.º Padre Cruz
729,Calhariz Benfica,D,30,10835,Esc. Pedro Santarém,Estrada Benfica,B.º Padre Cruz
729,Calhariz Benfica,D,31,10807,Calhariz,R. Joaquim Paço Arcos,B.º Padre Cruz
729,Colégio Militar,D,32,10812,Colégio Militar (Metro),Interface Colégio Militar,B.º Padre Cruz
729,Colégio Militar,D,33,30001,Hosp. Luz,Av. Colégio Militar,B.º Padre Cruz
729,Carnide,D,34,12822,Carnide (Metro),Av. Marechal Teixeira Rebelo,B.º Padre Cruz
729,Carnide,D,35,12812,Estação Pontinha,Estrada Correia,B.º Padre Cruz
729,Pontinha,D,36,13904,Pontinha (Metro),Interface Pontinha,B.º Padre Cruz
729,Pontinha,D,37,13906,Pontinha,Estrada Circunvalação,B.º Padre Cruz
729,Bº Padre Cruz,D,38,14110,Mal Penteada,Estrada Circunvalação,B.º Padre Cruz
729,Bº Padre Cruz,D,39,14102,Estr. Militar (Escorpiões),Estrada Circunvalação,B.º Padre Cruz
729,Bº Padre Cruz,D,40,14104,Serra Luz,R. Rio Tejo,B.º Padre Cruz
729,Bº Padre Cruz,D,41,14106,R. Rio Tejo,R. Rio Tejo,B.º Padre Cruz
729,Bº Padre Cruz,D,42,14107,B.º Padre Cruz,Lg. Igreja,B.º Padre Cruz
729,Ajuda,A,1,10315,Pólo Universitário Ajuda,Av. Universidade Técnica,Belém
729,Ajuda,A,2,12907,Estr. Marcos,Estrada Penedo,Belém
729,Ajuda,A,3,12903,B.º Ajuda (Escola),R. Marcos,Belém
729,Calçada da Ajuda,A,4,12901,Ajuda,R. Marcos,Belém
729,Calçada da Ajuda,A,5,10301,Cç. Ajuda (GNR),Cç. Ajuda,Belém
729,Calçada da Ajuda,A,6,13307,R. Bica Marquês,Cç. Ajuda,Belém
729,Altinho,A,7,04106,Cç. Ajuda / R. Gen. João Almeida,Cç. Ajuda,Belém
729,Altinho,A,8,04103,Belém - Cç. Ajuda,Cç. Ajuda,Belém
729,Altinho,A,9,04111,Belém,Pç. Afonso Albuquerque,Belém
729,Altinho,D,1,04109,Belém,Pç. Afonso Albuquerque,Pólo Univ.Ajuda
729,Altinho,D,2,04104,Belém - Cç. Ajuda,Cç. Ajuda,Pólo Univ.Ajuda
729,Altinho,D,3,04105,Cç. Ajuda / R. Gen. João Almeida,Cç. Ajuda,Pólo Univ.Ajuda
729,Calçada da Ajuda,D,4,13311,Cç. Ajuda / Tv. Boa Hora,Cç. Ajuda,Pólo Univ.Ajuda
729,Calçada da Ajuda,D,5,13308,R. Bica Marquês,Cç. Ajuda,Pólo Univ.Ajuda
729,Calçada da Ajuda,D,6,10302,Cç. Ajuda (GNR),Cç. Ajuda,Pólo Univ.Ajuda
729,Calçada da Ajuda,D,7,12902,Ajuda,R. Marcos,Pólo Univ.Ajuda
729,Ajuda,D,8,12904,B.º Ajuda (Escola),R. Marcos,Pólo Univ.Ajuda
729,Ajuda,D,9,12908,Pólo Universitário Ajuda - Estr. Marcos,Estrada Marcos,Pólo Univ.Ajuda
729,Ajuda,D,10,12928,Pólo Universitário Ajuda (ISCSP),Av. Universidade Técnica,Pólo Univ.Ajuda
729,Ajuda,D,11,10315,Pólo Universitário Ajuda,Av. Universidade Técnica,Pólo Univ.Ajuda
729,Bº Padre Cruz,A,1,14107,B.º Padre Cruz,Lg. Igreja,Algés
729,Bº Padre Cruz,A,2,14105,R. Rio Tejo,R. Rio Tejo,Algés
729,Bº Padre Cruz,A,3,14103,Serra Luz,Estrada Circunvalação,Algés
729,Bº Padre Cruz,A,4,14101,Estr. Militar (Escorpiões),Estrada Circunvalação,Algés
729,Bº Padre Cruz,A,5,14111,Mal Penteada,Estrada Circunvalação,Algés
729,Pontinha,A,6,13909,Pontinha,R. St. André,Algés
729,Pontinha,A,7,13911,Pontinha (Metro),Interface Pontinha,Algés
729,Carnide,A,8,12813,Estação Pontinha,Estrada Correia,Algés
729,Carnide,A,9,12821,Carnide (Metro),Av. Marechal Teixeira Rebelo,Algés
729,Colégio Militar,A,10,10823,Colégio Militar (Metro),Interface Colégio Militar,Algés
729,Calhariz Benfica,A,11,10804,Calhariz,Av. Colégio Militar,Algés
729,Calhariz Benfica,A,12,10802,Esc. Pedro Santarém,Estrada Benfica,Algés
729,Igreja Benfica,A,13,10906,Estr. Benfica / Av. Gomes Pereira,Estrada Benfica,Algés
729,Igreja Benfica,A,14,10904,Igreja Benfica,Estrada Benfica,Algés
729,Igreja Benfica,A,15,10921,Benfica - Av. Grão Vasco,Av. Grão Vasco,Algés
729,Igreja Benfica,A,16,10919,R. Garridas,Al. Padre Álvaro Proença,Algés
729,Estação Benfica,A,17,02807,R. Parque,R. Garridas,Algés
729,Estação Benfica,A,18,02805,Estação Benfica,R. Venezuela,Algés
729,Estação Benfica,A,19,02810,B.º Calhariz Benfica,Estrada Calhariz de Benfica,Algés
729,Pina Manique,A,20,08838,Estádio Pina Manique,Estrada Monsanto,Algés
729,Monsanto,A,21,08702,Cruz Oliveiras,Cruz Oliveiras,Algés
729,Montes Claros,A,22,21301,Alto Moinhos,Estrada Penedo,Algés
729,Montes Claros,A,23,21303,Montes Claros,Estrada Penedo,Algés
729,Ajuda,A,24,12907,Estr. Marcos,Estrada Penedo,Algés
729,Ajuda,A,25,12903,B.º Ajuda (Escola),R. Marcos,Algés
729,Calçada da Ajuda,A,26,12901,Ajuda,R. Marcos,Algés
729,Calçada da Ajuda,A,27,10301,Cç. Ajuda (GNR),Cç. Ajuda,Algés
729,Calçada da Ajuda,A,28,13307,R. Bica Marquês,Cç. Ajuda,Algés
729,Altinho,A,29,04106,Cç. Ajuda / R. Gen. João Almeida,Cç. Ajuda,Algés
729,Altinho,A,30,04103,Belém - Cç. Ajuda,Cç. Ajuda,Algés
729,Belém,A,31,09610,Mosteiro Jerónimos,Pç. Império,Algés
729,Belém,A,32,13210,Centro Cultural Belém,R. Bartolomeu Dias,Algés
729,Pedrouços,A,33,13206,Lg. Princesa,R. Bartolomeu Dias,Algés
729,Pedrouços,A,34,13204,Pedrouços,R. Pedrouços,Algés
729,Algés,A,35,04208,R. Damião Góis,R. Pedrouços,Algés
729,Algés,A,36,04211,Algés,Interface Algés (P. D. Manuel I),Algés
729,Algés,D,1,04211,Algés,Interface Algés (P. D. Manuel I),B.º Padre Cruz
729,Algés,D,2,04209,R. Damião Góis,R. Pedrouços,B.º Padre Cruz
729,Pedrouços,D,3,13203,Pedrouços,R. Pedrouços,B.º Padre Cruz
729,Pedrouços,D,4,13205,Lg. Princesa,R. Pedrouços,B.º Padre Cruz
729,Belém,D,5,13209,Centro Cultural Belém,R. Bartolomeu Dias,B.º Padre Cruz
729,Belém,D,6,09603,Mosteiro Jerónimos,R. Belém,B.º Padre Cruz
729,Altinho,D,7,04109,Belém,Pç. Afonso Albuquerque,B.º Padre Cruz
729,Altinho,D,8,04104,Belém - Cç. Ajuda,Cç. Ajuda,B.º Padre Cruz
729,Altinho,D,9,04105,Cç. Ajuda / R. Gen. João Almeida,Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,10,13311,Cç. Ajuda / Tv. Boa Hora,Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,11,13308,R. Bica Marquês,Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,12,10302,Cç. Ajuda (GNR),Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,13,12902,Ajuda,R. Marcos,B.º Padre Cruz
729,Ajuda,D,14,12904,B.º Ajuda (Escola),R. Marcos,B.º Padre Cruz
729,Ajuda,D,15,12908,Pólo Universitário Ajuda - Estr. Marcos,Estrada Marcos,B.º Padre Cruz
729,Montes Claros,D,16,21304,Montes Claros,Estrada Penedo,B.º Padre Cruz
729,Montes Claros,D,17,21302,Alto Moinhos,Estrada Penedo,B.º Padre Cruz
729,Monsanto,D,18,08713,Cruz Oliveiras,Cruz Oliveiras,B.º Padre Cruz
729,Pina Manique,D,19,08837,Estádio Pina Manique,Estrada Monsanto,B.º Padre Cruz
729,Estação Benfica,D,20,02809,B.º Calhariz Benfica,Estrada Calhariz de Benfica,B.º Padre Cruz
729,Calhariz Benfica,D,21,10831,R. Carolina Michaelis Vasconcelos,R. Manuel Correia Gomes,B.º Padre Cruz
729,Estação Benfica,D,22,02806,Estação Benfica,R. Venezuela,B.º Padre Cruz
729,Estação Benfica,D,23,02808,R. Parque,R. Garridas,B.º Padre Cruz
729,Igreja Benfica,D,24,10918,R. Garridas,Al. Padre Álvaro Proença,B.º Padre Cruz
729,Igreja Benfica,D,25,10920,Benfica - Av. Grão Vasco,Av. Grão Vasco,B.º Padre Cruz
729,Igreja Benfica,D,26,10903,Igreja Benfica,Estrada Benfica,B.º Padre Cruz
729,Igreja Benfica,D,27,10905,Estr. Benfica / Av. Gomes Pereira,Estrada Benfica,B.º Padre Cruz
729,Calhariz Benfica,D,28,10835,Esc. Pedro Santarém,Estrada Benfica,B.º Padre Cruz
729,Calhariz Benfica,D,29,10807,Calhariz,R. Joaquim Paço Arcos,B.º Padre Cruz
729,Colégio Militar,D,30,10812,Colégio Militar (Metro),Interface Colégio Militar,B.º Padre Cruz
729,Colégio Militar,D,31,30001,Hosp. Luz,Av. Colégio Militar,B.º Padre Cruz
729,Carnide,D,32,12822,Carnide (Metro),Av. Marechal Teixeira Rebelo,B.º Padre Cruz
729,Carnide,D,33,12812,Estação Pontinha,Estrada Correia,B.º Padre Cruz
729,Pontinha,D,34,13904,Pontinha (Metro),Interface Pontinha,B.º Padre Cruz
729,Pontinha,D,35,13906,Pontinha,Estrada Circunvalação,B.º Padre Cruz
729,Bº Padre Cruz,D,36,14110,Mal Penteada,Estrada Circunvalação,B.º Padre Cruz
729,Bº Padre Cruz,D,37,14102,Estr. Militar (Escorpiões),Estrada Circunvalação,B.º Padre Cruz
729,Bº Padre Cruz,D,38,14104,Serra Luz,R. Rio Tejo,B.º Padre Cruz
729,Bº Padre Cruz,D,39,14106,R. Rio Tejo,R. Rio Tejo,B.º Padre Cruz
729,Bº Padre Cruz,D,40,14107,B.º Padre Cruz,Lg. Igreja,B.º Padre Cruz
729,Ajuda,A,1,12908,Pólo Universitário Ajuda - Estr. Marcos,Estrada Marcos,Belém
729,Ajuda,A,2,12907,Estr. Marcos,Estrada Penedo,Belém
729,Ajuda,A,3,12903,B.º Ajuda (Escola),R. Marcos,Belém
729,Calçada da Ajuda,A,4,12901,Ajuda,R. Marcos,Belém
729,Calçada da Ajuda,A,5,10301,Cç. Ajuda (GNR),Cç. Ajuda,Belém
729,Calçada da Ajuda,A,6,13307,R. Bica Marquês,Cç. Ajuda,Belém
729,Altinho,A,7,04106,Cç. Ajuda / R. Gen. João Almeida,Cç. Ajuda,Belém
729,Altinho,A,8,04103,Belém - Cç. Ajuda,Cç. Ajuda,Belém
729,Altinho,A,9,04111,Belém,Pç. Afonso Albuquerque,Belém
729,Altinho,D,1,04109,Belém,Pç. Afonso Albuquerque,Pólo Univ.Ajuda
729,Altinho,D,2,04104,Belém - Cç. Ajuda,Cç. Ajuda,Pólo Univ.Ajuda
729,Altinho,D,3,04105,Cç. Ajuda / R. Gen. João Almeida,Cç. Ajuda,Pólo Univ.Ajuda
729,Calçada da Ajuda,D,4,13311,Cç. Ajuda / Tv. Boa Hora,Cç. Ajuda,Alto Ajuda
729,Calçada da Ajuda,D,5,13308,R. Bica Marquês,Cç. Ajuda,Alto Ajuda
729,Calçada da Ajuda,D,6,10302,Cç. Ajuda (GNR),Cç. Ajuda,Alto Ajuda
729,Calçada da Ajuda,D,7,12902,Ajuda,R. Marcos,Alto Ajuda
729,Ajuda,D,8,12904,B.º Ajuda (Escola),R. Marcos,Alto Ajuda
729,Ajuda,D,9,12908,Pólo Universitário Ajuda - Estr. Marcos,Estrada Marcos,Alto Ajuda
729,Algés,D,1,04211,Algés,Interface Algés (P. D. Manuel I),B.º Padre Cruz
729,Algés,D,2,04209,R. Damião Góis,R. Pedrouços,B.º Padre Cruz
729,Pedrouços,D,3,13203,Pedrouços,R. Pedrouços,B.º Padre Cruz
729,Pedrouços,D,4,13205,Lg. Princesa,R. Pedrouços,B.º Padre Cruz
729,Belém,D,5,13209,Centro Cultural Belém,R. Bartolomeu Dias,B.º Padre Cruz
729,Belém,D,6,09603,Mosteiro Jerónimos,R. Belém,B.º Padre Cruz
729,Altinho,D,7,04109,Belém,Pç. Afonso Albuquerque,B.º Padre Cruz
729,Altinho,D,8,04104,Belém - Cç. Ajuda,Cç. Ajuda,B.º Padre Cruz
729,Altinho,D,9,04105,Cç. Ajuda / R. Gen. João Almeida,Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,10,13311,Cç. Ajuda / Tv. Boa Hora,Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,11,13308,R. Bica Marquês,Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,12,10302,Cç. Ajuda (GNR),Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,13,12902,Ajuda,R. Marcos,B.º Padre Cruz
729,Ajuda,D,14,12904,B.º Ajuda (Escola),R. Marcos,B.º Padre Cruz
729,Ajuda,D,15,12923,B.º 2 Maio,R. Prof. Cid. Santos,B.º Padre Cruz
729,Ajuda,D,16,12928,Pólo Universitário Ajuda (ISCSP),Av. Universidade Técnica,B.º Padre Cruz
729,Ajuda,D,17,10315,Pólo Universitário Ajuda,Av. Universidade Técnica,B.º Padre Cruz
729,Montes Claros,D,18,21304,Montes Claros,Estrada Penedo,B.º Padre Cruz
729,Montes Claros,D,19,21302,Alto Moinhos,Estrada Penedo,B.º Padre Cruz
729,Monsanto,D,20,08713,Cruz Oliveiras,Cruz Oliveiras,B.º Padre Cruz
729,Pina Manique,D,21,08837,Estádio Pina Manique,Estrada Monsanto,B.º Padre Cruz
729,Estação Benfica,D,22,02809,B.º Calhariz Benfica,Estrada Calhariz de Benfica,B.º Padre Cruz
729,Calhariz Benfica,D,23,10831,R. Carolina Michaelis Vasconcelos,R. Manuel Correia Gomes,B.º Padre Cruz
729,Estação Benfica,D,24,02806,Estação Benfica,R. Venezuela,B.º Padre Cruz
729,Estação Benfica,D,25,02808,R. Parque,R. Garridas,B.º Padre Cruz
729,Igreja Benfica,D,26,10918,R. Garridas,Al. Padre Álvaro Proença,B.º Padre Cruz
729,Igreja Benfica,D,27,10920,Benfica - Av. Grão Vasco,Av. Grão Vasco,B.º Padre Cruz
729,Igreja Benfica,D,28,10903,Igreja Benfica,Estrada Benfica,B.º Padre Cruz
729,Igreja Benfica,D,29,10905,Estr. Benfica / Av. Gomes Pereira,Estrada Benfica,B.º Padre Cruz
729,Calhariz Benfica,D,30,10835,Esc. Pedro Santarém,Estrada Benfica,B.º Padre Cruz
729,Calhariz Benfica,D,31,10807,Calhariz,R. Joaquim Paço Arcos,B.º Padre Cruz
729,Colégio Militar,D,32,10812,Colégio Militar (Metro),Interface Colégio Militar,B.º Padre Cruz
729,Colégio Militar,D,33,30001,Hosp. Luz,Av. Colégio Militar,B.º Padre Cruz
729,Carnide,D,34,12822,Carnide (Metro),Av. Marechal Teixeira Rebelo,B.º Padre Cruz
729,Carnide,D,35,12812,Estação Pontinha,Estrada Correia,B.º Padre Cruz
729,Pontinha,D,36,13904,Pontinha (Metro),Interface Pontinha,B.º Padre Cruz
729,Algés,D,1,04211,Algés,Interface Algés (P. D. Manuel I),B.º Padre Cruz
729,Algés,D,2,04209,R. Damião Góis,R. Pedrouços,B.º Padre Cruz
729,Pedrouços,D,3,13203,Pedrouços,R. Pedrouços,B.º Padre Cruz
729,Pedrouços,D,4,13205,Lg. Princesa,R. Pedrouços,B.º Padre Cruz
729,Belém,D,5,13209,Centro Cultural Belém,R. Bartolomeu Dias,B.º Padre Cruz
729,Belém,D,6,09603,Mosteiro Jerónimos,R. Belém,B.º Padre Cruz
729,Altinho,D,7,04109,Belém,Pç. Afonso Albuquerque,B.º Padre Cruz
729,Altinho,D,8,04104,Belém - Cç. Ajuda,Cç. Ajuda,B.º Padre Cruz
729,Altinho,D,9,04105,Cç. Ajuda / R. Gen. João Almeida,Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,10,13311,Cç. Ajuda / Tv. Boa Hora,Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,11,13308,R. Bica Marquês,Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,12,10302,Cç. Ajuda (GNR),Cç. Ajuda,B.º Padre Cruz
729,Calçada da Ajuda,D,13,12902,Ajuda,R. Marcos,B.º Padre Cruz
729,Ajuda,D,14,12904,B.º Ajuda (Escola),R. Marcos,B.º Padre Cruz
729,Ajuda,D,15,12908,Pólo Universitário Ajuda - Estr. Marcos,Estrada Marcos,B.º Padre Cruz
729,Montes Claros,D,16,21304,Montes Claros,Estrada Penedo,B.º Padre Cruz
729,Montes Claros,D,17,21302,Alto Moinhos,Estrada Penedo,B.º Padre Cruz
729,Monsanto,D,18,08713,Cruz Oliveiras,Cruz Oliveiras,B.º Padre Cruz
729,Pina Manique,D,19,08837,Estádio Pina Manique,Estrada Monsanto,B.º Padre Cruz
729,Estação Benfica,D,20,02809,B.º Calhariz Benfica,Estrada Calhariz de Benfica,B.º Padre Cruz
729,Calhariz Benfica,D,21,10831,R. Carolina Michaelis Vasconcelos,R. Manuel Correia Gomes,B.º Padre Cruz
729,Estação Benfica,D,22,02806,Estação Benfica,R. Venezuela,B.º Padre Cruz
729,Estação Benfica,D,23,02808,R. Parque,R. Garridas,B.º Padre Cruz
729,Igreja Benfica,D,24,10918,R. Garridas,Al. Padre Álvaro Proença,B.º Padre Cruz
729,Igreja Benfica,D,25,10920,Benfica - Av. Grão Vasco,Av. Grão Vasco,B.º Padre Cruz
729,Igreja Benfica,D,26,10903,Igreja Benfica,Estrada Benfica,B.º Padre Cruz
729,Igreja Benfica,D,27,10905,Estr. Benfica / Av. Gomes Pereira,Estrada Benfica,B.º Padre Cruz
729,Calhariz Benfica,D,28,10835,Esc. Pedro Santarém,Estrada Benfica,B.º Padre Cruz
729,Calhariz Benfica,D,29,10807,Calhariz,R. Joaquim Paço Arcos,B.º Padre Cruz
729,Colégio Militar,D,30,10812,Colégio Militar (Metro),Interface Colégio Militar,B.º Padre Cruz
729,Colégio Militar,D,31,30001,Hosp. Luz,Av. Colégio Militar,B.º Padre Cruz
729,Carnide,D,32,12822,Carnide (Metro),Av. Marechal Teixeira Rebelo,B.º Padre Cruz
729,Carnide,D,33,12812,Estação Pontinha,Estrada Correia,B.º Padre Cruz
729,Pontinha,D,34,13904,Pontinha (Metro),Interface Pontinha,B.º Padre Cruz
729,Ajuda,A,1,10315,Pólo Universitário Ajuda,Av. Universidade Técnica,Algés
